track_id,track_name,track_artist,listen_count,duration,genre
1usmQnyxf91JTKRjIBFvGj,A Moment In A Million Years,Scorpions,10786,03:42,rock hard rock
3BGlVOKQh2lRiCkS0nhfvl,Your Light,Scorpions,234,04:35,rock hard rock
7H1owG9Lfs1whDTDG3xRlq,Deep and Dark,Scorpions,10083,03:37,rock hard rock
2HYJoS3SWjIct4WS02DWtB,In Search Of The Peace Of Mind,Scorpions,9614,04:57,rock hard rock
7Az9kfq4JLD8auD1xoErrP,Baba O'Riley - Original Album Version,The Who,1406,04:59,rock hard rock
6mJQe0vTIojlxwyMwwy6YR,Think I'm In Love,Eddie Money,12193,03:08,rock hard rock
1gzIbdFnGJ226LTl0Cn2SX,White Wedding - Pt. 1,Billy Idol,15945,04:12,rock hard rock
0W9Xvd4Qx1aZPxEi94vgRY,Sound of Madness,Shinedown,15476,03:53,rock hard rock
0YOVFzGazR21xDobJvGkxx,Stranger In My House,Ronnie Milsap,10317,04:13,rock hard rock
2nmaEzFZrSm2aMLtfJDzyG,Werewolves of London,Warren Zevon,12662,03:28,rock hard rock
1iGXvUsVVkYBas0Cniw6NB,Hallowed Be Thy Name - 1998 Remastered Version,Iron Maiden,1406,07:12,rock hard rock
57O02AuRevmxMzFXhROGv7,Daddys Little Evil,Bubbatrees,3751,03:28,rock hard rock
3svP6woFniGpIEqEPziJPQ,Firecracker,The Baskervilles,3282,03:20,rock hard rock
4DmpyFlJ3rwi412gXqza8Q,The Throne,Other Nature,3282,04:15,rock hard rock
56KqaFSGTb7ifpt16t5Y1N,Rock the Casbah - Remastered,The Clash,16883,03:42,rock hard rock
7EfCJIUryOFgdBEXDCfcmG,Takin' Care Of Business,Bachman-Turner Overdrive,234,04:49,rock hard rock
6IPIjf0vsB2um4Lb0v6nRE,Mystify,INXS,11490,03:17,rock hard rock
0bSr5pybJSlgG5OZH441gF,Simply Irresistible,Robert Palmer,11724,04:15,rock hard rock
44j5NKqMXzrv5tVFmH946w,In a City,Modern Love Child,7034,03:38,rock hard rock
7A1odihHBrI8n9k0Fefh2j,Are You Ready,AC/DC,15007,04:10,rock hard rock
19HjHUjCfDrEYhVSIKG6nK,I'd Love to Change the World - 2004 Remaster,Ten Years After,14069,03:44,rock hard rock
2VdmtbDiJ8K335JH45rEyp,Kiss from a Rose,Wake Me,10317,04:55,rock hard rock
4y7EaP5J09FJmclmmvM1jN,Over The Hills And Far Away,Gary Moore,12662,05:20,rock hard rock
0deI3lZkgbVt6wRsv5s0Ev,Out In The Fields,Gary Moore,12193,04:17,rock hard rock
5X20Xf7ViUNe20ZevgfHGF,Memory of a Free Festival (Pt. 2) - 2015 Remaster,David Bowie,3986,03:34,rock hard rock
24IdPCimVnJJDRuB5YSDiS,I Don't Care Anymore - 2016 Remaster,Phil Collins,13365,05:05,rock hard rock
7Dj8lFTfYuB3CkfNpRuWjb,My Generation - Shel Talmy Stereo Version,The Who,234,03:21,rock hard rock
6H4EbYO8f2Tc0ijzJ0tqZm,Summer Of '69,Bryan Adams,234,03:35,rock hard rock
7FIqkrMFzbORpWI8vjWp9L,Stick Around,Julian Lennon,5158,04:05,rock hard rock
0rZTJmLQx7IquBctp98d0z,Wicked game,HIM,8676,04:05,rock hard rock
0USXb7vV2uLFdhjBmxAIgk,Dancing With Myself,Generation X,2110,03:19,rock hard rock
6FAAnrcZvVczet411n5nle,Sharp Dressed Man - 2003 Remaster,ZZ Top,9848,04:12,rock hard rock
4PJEK76V3A1S0XzZJuTWh7,Love Is A Long Road,Tom Petty,10786,04:07,rock hard rock
1jq28NGw6wdtFKx8MBPy6C,Burn It to the Ground,Nickelback,16414,03:32,rock hard rock
57x8qMZcFHx8WU07JFTUNG,I Love Rock N' Roll,Jane Ashton,5862,02:59,rock hard rock
2aQvJuqjeJFOPHinHNm4mI,All Right Now - Remix '91,Free,0,04:14,rock hard rock
4mf4p6CEp2EOjDoH6Nnxwt,You Ain't Seen Nothing Yet - Single Version,Bachman-Turner Overdrive,234,03:28,rock hard rock
2gTj9PRAEFMpqsRNphO1k7,New Sensation,INXS,10317,03:40,rock hard rock
5pLgH1bCkBV3bbmvm0qvom,High Voltage,AC/DC,14069,04:14,rock hard rock
7s2orxqJ8qE0aG3Ngvct3C,Green-Eyed Lady,Sugarloaf,11021,03:39,rock hard rock
4YMQXzscifAREG0a7KNGhB,Black Magic Woman - Single Version,Santana,15241,03:16,rock hard rock
3UsbGR71AjcBYOWoUlfTdm,Statesboro Blues,The Allman Brothers Band,8207,04:44,rock hard rock
0plCazD5B9XGKqJgxhgRJm,Strange Brew,Cream,703,02:46,rock hard rock
21jBRxUvrWXTwBfGnQwyVy,"Another Brick In The Wall, Pt. 2 - 2011 Remastered Version",Pink Floyd,3986,03:58,rock hard rock
4JYyMs7TpnRXmXvRi1XhXy,Radio Nowhere,Bruce Springsteen,703,03:19,rock hard rock
4PREkXFb8YawThmhZICrXR,Riders on the Storm - New Stereo Mix,The Doors,12193,07:07,rock hard rock
29zkoUsOE50f0I3n44LjjU,Comfortably Numb - 2011 Remastered Version,Pink Floyd,2579,06:22,rock hard rock
4rTDx6EhOqj9hGTGvvntIg,Rain Fall Down,The Rolling Stones,5627,04:53,rock hard rock
7uyWFXp842IIc6GzFIUDvA,Wait For The Blackout,White Lion,10083,04:55,rock hard rock
51T1wGHtx6hXW89UCzw1Rc,Pretty Fly (For A White Guy),The Offspring,2344,03:08,rock hard rock
3UUwbJd2j4RORlalTUhaDk,Hawaii Five-O,The Ventures,11255,01:53,rock hard rock
7safX55XidhznxK5eDdDm5,I Can't Dance - 2007 Digital Remaster,Genesis,14303,04:01,rock hard rock
44UYb53g0qYJyg1fe2LiA9,Somebody's Crying - Remastered,Chris Isaak,7503,02:47,rock hard rock
6j5XX0wwygH7kqTWplx7j4,Money For Nothing - Edit,Dire Straits,1172,04:06,rock hard rock
0vg6ueDexrELdda2VyFlCN,Surfer Joe - Hit Version,The Surfaris,3517,02:31,rock hard rock
6Um3XCAxl9YfFmAnGl93xc,I Fought the Law - Single Version,The Bobby Fuller Four,13131,02:18,rock hard rock
5JvTbKF57YCbYAjx1uMv7k,Live To Rise,Soundgarden,0,04:40,rock hard rock
25FTMokYEbEWHEdss5JLZS,Teenage Dirtbag,Wheatus,15710,04:01,rock hard rock
3NMel0L1RZfekf2wLABmj2,Wolf Totem (feat. Jacoby Shaddix of Papa Roach),The HU,15007,05:17,rock hard rock
3lwpE0SEaQV5DWNjqMtYEk,"Blue On Black (feat. Kenny Wayne Shepherd, Brantley Gilbert & Brian May)",Five Finger Death Punch,14069,04:34,rock hard rock
3IiMnjK7S2PlsPVMuAH7rU,Torn in Two,Breaking Benjamin,13834,04:17,rock hard rock
1fH2O7d5hmU1GQQkQgmi3m,(This Is Our) House,In Flames,6331,04:18,rock hard rock
3WvENg99oEKz7rPg6CbLOM,Truth To the Weak (Not Built To Collapse),Fire From The Gods,9145,03:37,rock hard rock
3IALoA4pQ7vMHpD1roexrF,Ambush,Inklings,3517,03:20,rock hard rock
1qUoDThveJHYpSrPGK3oTt,Renegade Music,Papa Roach,11724,03:23,rock hard rock
6qKSmXS6AOmSFAnmSxkASx,Uncomfortable,Halestorm,12662,03:40,rock hard rock
0GSguwVydcDTrHPoQsS8FU,Rats,Ghost,0,04:21,rock hard rock
6x5deYIe42rgRbStECDjYQ,Infra-Red,Three Days Grace,14772,03:50,rock hard rock
48gS3f9HDsXtlMBVdwvC2Z,Do You Really Want It,Nothing More,13365,03:53,rock hard rock
55SUneDPq3ZOrJi8sVG78G,Click Click Boom,Saliva,1641,04:12,rock hard rock
6uCzY8MKTcLDExUR6nGl99,Wolf Totem,The HU,12427,05:38,rock hard rock
69RTYXKyRkS9j3yk6Q872M,333,HELLYEAH,8910,03:16,rock hard rock
4VRRbrw7ai2mztUrXrAvfd,Bulletproof,Godsmack,13131,02:57,rock hard rock
6nJPHXRpKYv2yqtalEjKy5,Got the Life,Korn,15945,03:45,rock hard rock
7hlLPJo0pxh1jQUERqf5O2,The Line,Foo Fighters,12662,03:38,rock hard rock
5TYtHFn15WDPvE2UDhbzKT,Mama Said Knock You Out (feat. Tech N9ne),Five Finger Death Punch,13365,02:47,rock hard rock
4YsnD5GTI8nVBUXkmlqur4,A Crime To Remember,Pop Evil,11490,03:22,rock hard rock
7mqJvR6BgtGbOssGZAfdaP,Walking In My Shoes,FEVER 333,11958,02:51,rock hard rock
54cWVWqgyFukgDKQYmaKM3,Stupify,Disturbed,14069,04:34,rock hard rock
7myke8Id4WyKFlWcRBJdIF,Hardwired,Metallica,13131,03:11,rock hard rock
5eOb0vsZDRtczatY3MEVk2,Red Cold River,Breaking Benjamin,468,03:20,rock hard rock
7M1L2Cv5025QeywNsdfPDK,Go (Remastered),Pearl Jam,12662,03:13,rock hard rock
1DNRyoXyqj4b3sbtPjfGx3,Dirty,Sevendust,11490,03:17,rock hard rock
4IkCvLPQfBEclen1NuIDIL,Painless,Fozzy,13131,03:59,rock hard rock
0hTiTU0yqthnByyZDD3bcc,A Warrior's Call,Volbeat,14772,04:23,rock hard rock
3K4HG9evC7dg3N0R9cYqk4,One Step Closer,Linkin Park,17352,02:37,rock hard rock
47ih1BN9dECO0Gu0yPeMyD,TalkTalk,A Perfect Circle,0,04:15,rock hard rock
1dfHpGeaXunLRNvzSZOZtc,Show Yourself,Mastodon,13365,03:02,rock hard rock
6UIo6YbaXihIZ72MWUpcGb,KILL4ME,Marilyn Manson,14772,03:59,rock hard rock
0tZ3mElWcr74OOhKEiNz1x,Bulls On Parade,Rage Against The Machine,17117,03:49,rock hard rock
1mU8A0bKStnhYuS043o6Je,Go To War,Nothing More,12662,04:05,rock hard rock
3tMELHc8vx3wdlXardClYj,Straight Jacket,Theory of a Deadman,7034,04:00,rock hard rock
3MELdmLOjkgqvNdselIUEE,Who We Are,Nothing More,10317,03:25,rock hard rock
3XHnaUAFX8PfNMW1hHC75N,Betray And Degrade,Seether,13131,04:04,rock hard rock
3B2se9cssUOksWBQwkaiRr,Deathwish,Red Sun Rising,0,04:47,rock hard rock
6SXa1S8p30ZneTKS8W9BSG,Rose Red Violent Blue (This Song Is Dumb & so Am I),Stone Sour,11021,04:56,rock hard rock
2GGhdqZ8yJwgici7ko5sdg,Feed the Wolf,Breaking Benjamin,0,03:18,rock hard rock
7MHkweinOceprzkRWIYTTc,Spit Out the Bone,Metallica,11958,07:09,rock hard rock
1AEYT6VxrxXPMoQUxsY0E4,Headstrong,Trapt,17117,04:45,rock hard rock
0abrjTBmZ4xiA3seMA4pTu,Digging My Own Grave,Escape the Fate,6800,03:17,rock hard rock
0snQkGI5qnAmohLE7jTsTn,Toxicity,System Of A Down,18290,03:38,rock hard rock
1wYXIhJXqlIAGS6sbzpTL6,Black Is The Soul,Korn,12193,04:01,rock hard rock
5pOw4EIHqmSY7SbZETFGAc,Song #3,Stone Sour,9379,04:16,rock hard rock
01LODLnhlfNphZ366BqKc0,Now That We're Dead,Metallica,11724,06:59,rock hard rock
4Ut80ggQbyiJN2pGCs7VfB,Steambreather,Mastodon,12193,05:03,rock hard rock
2s53BFN2aKtiBA93tRQtGj,Rusty Cage,Soundgarden,703,04:25,rock hard rock
6sREV6MpLHTqcOmBK5mvYF,Face to the Floor,Chevelle,14069,03:38,rock hard rock
5XE0S3m7Qgh40sjaT4g2VU,We Will Not Go Quietly,Sixx:A.M.,7034,04:20,rock hard rock
75SduxBpIkgLMVSJOEn6yf,Meaning of Life,Disturbed,7503,04:01,rock hard rock
7MoA7Nfk8C52FX8f9pAzPp,Bad Company,Five Finger Death Punch,1406,04:22,rock hard rock
3k4NN1toPhPi7idAtJSrHZ,Bodies,Drowning Pool,468,03:21,rock hard rock
3FUS56gKr9mVBmzvlnodlh,Killing In the Name,Rage Against The Machine,13365,05:13,rock hard rock
35ZmCVnfYRdK1iLGCxNhMa,The Only,Static-X,14303,02:51,rock hard rock
0WrZxwjIBUL0VNN0AAblBQ,Given Up,Linkin Park,8676,03:09,rock hard rock
52g5Yh2do20q06afVynUhM,Whyyawannabringmedown,Aranda,8910,02:42,rock hard rock
33UHqZ7yeEOSzeXGiM843n,The Pride,Five Finger Death Punch,468,03:23,rock hard rock
5Pm9uuEL0q6aXSRT3161UP,Psychosocial,Slipknot,11490,04:43,rock hard rock
3v0ylYF51SKkgAi4PrfKTq,I'm So Sick,Flyleaf,11255,02:56,rock hard rock
0JKY13K1Io2aqXJb96UyzX,I Get Off,Halestorm,13600,03:03,rock hard rock
3zmduBNsQ6BPDTZAkXzG5K,Can't Be Touched (feat. Mr. Magic & Trouble),Roy Jones Jr.,16648,03:34,rock hard rock
0Cw5iiA8OHWIhuIIA8u8N5,"Go Hard, Go Home (feat. Giz, Swellz & Choppa)",Roy Jones Jr.,13365,05:25,rock hard rock
0sohcbFmi4BhkQTOBf7vOv,Live To Win,Paul Stanley,0,03:07,rock hard rock
7nbHTIo9Pp8wzNbN3QpStj,Let the Sparks Fly,Thousand Foot Krutch,0,04:06,rock hard rock
3JPMPDLIxizTViltvBQdJg,Cocaine - Original,Nomy,10552,04:11,rock hard rock
5FQXMRDSTkn9fowDJ3kZo8,You're Going Down,Sick Puppies,14538,03:07,rock hard rock
56sk7jBpZV0CD31G9hEU3b,Animal I Have Become,Three Days Grace,16883,03:51,rock hard rock
6NAmbftWAovcMCnJzDCFsU,Let It Die,Three Days Grace,12662,03:09,rock hard rock
4d4AIYFkR8MSWtKBmphyir,Give It All,Rise Against,703,02:49,rock hard rock
3X8WHniDzH20AXb4AxQPX9,Under The Knife,Rise Against,703,02:45,rock hard rock
3b6uenXXbpCRxXyzFzWi3J,Phenomenon,Thousand Foot Krutch,13600,02:59,rock hard rock
3UhtakYj3bzgVgNahxpcnB,Face Everything And Rise,Papa Roach,8207,03:10,rock hard rock
5w0jXRvylCbWxFrJx2H1Fl,Do You Call My Name,Ra,12662,05:17,rock hard rock
2LyZvxgFV8Fu9jXQS4uRhx,Desire Into Gold,New Medicine,7034,02:52,rock hard rock
6hqt1z34Oz0OZtSfy62OFD,The Hell Song,Sum 41,15007,03:18,rock hard rock
4oCuLwHpF4oSCbtf7MGJDe,Feel So Numb,Rob Zombie,0,03:53,rock hard rock
2ZICF8SFI5tHttaLJKMY1X,False Pretense,The Red Jumpsuit Apparatus,14538,02:29,rock hard rock
5VrSusNzgppBYodq9jhRus,One For The Money,Escape the Fate,0,03:19,rock hard rock
2r4DozzHauSjM6NJ7szgVC,Feel Invincible,Skillet,11724,03:49,rock hard rock
5tXPbEbEouMSEbqQHO0qQa,Move,Thousand Foot Krutch,13131,03:28,rock hard rock
1Q2fYlSdwuutWj3QplhY9q,Riot,Three Days Grace,16179,03:27,rock hard rock
4FthwGFz9SVZgCVqxNXsSK,Invincible,Adelitas Way,14069,03:10,rock hard rock
03zYFtluA21jFWQVPMbUYO,Only for the Weak,In Flames,14772,04:55,rock hard rock
7AimHQrOUoUTYbVX87D3Zl,96 Quite Bitter Beings,CKY,13600,03:21,rock hard rock
6fEztciYVlIyWTBe66clVj,All My Friends Are Dead,Turbonegro,12662,02:38,rock hard rock
1Z5rNEbxOW1ROlikBEk2W9,Memory,BrokenRail,7269,03:26,rock hard rock
1Yf6xbi1dJVdiKoWwxL1Ti,Walk Again,BrokenRail,6331,03:29,rock hard rock
1Bxv1MamHSiuQcLVbS4rup,Rollin' (Air Raid Vehicle),Limp Bizkit,10552,03:33,rock hard rock
3EKjTDAEIdyQqsA9qtb5P2,Boom - 2006 Remaster,P.O.D.,12427,03:07,rock hard rock
6yHdk5nqzCpVGHTklAS7G1,Lights Out,Bloodlights,0,03:31,rock hard rock
7kJXDNYUsgTavs6zKssNB7,Behave,Syden,0,02:12,rock hard rock
3PYFbKFr2nDS7z2nNNkrnw,Pent Up,Spring Grove,3048,03:55,rock hard rock
1kcfQBjEFgSQ75F63kQsUZ,Gimme A Break,Freedumb,0,02:37,rock hard rock
4ZBLFgkbSB0YGsooiVejSz,Out Of Control,Hoobastank,234,02:42,rock hard rock
31PXxAJEOYqriWiFERTmsC,The Coming Storm,Matt Moore,9145,04:07,rock hard rock
4garVZS975VltCYQNFtQlY,Heads Will Roll (Battlefield Hardline Rock),Teamheadkick,9379,03:55,rock hard rock
7ut6YM9zxmfExEEwXLFH2J,Pull the Pins,This Is Not Utopia,5862,03:24,rock hard rock
1A8mUUvrSicrZoP5QZaSXt,Beating Heart,Steal The City,7034,04:16,rock hard rock
4BcvmkvHVazDQ5IM8wkYuP,Let It Slide,Freedumb,0,03:05,rock hard rock
0pXryv4FX0gZoypZkAybkH,One Reason (Deadman Wonderland),AmaLee,3048,03:52,rock hard rock
5RxCC8ecpIb6W9MVrJNmSF,...To Be Loved,Papa Roach,12896,03:02,rock hard rock
2SL6oP2YAEQbqsrkOzRGO4,Venom - Music From The Motion Picture,Eminem,17821,04:29,rock hard rock
6MNtx2I1QaELzsLDaxAchs,Tear Down the Wall,Art Of Dying,12662,03:04,rock hard rock
10qlTaZXfdAkUfsp5dcpcd,Kick Ass,Egypt Central,10552,03:18,rock hard rock
2imkodSyg1hOZwZuE2fJdU,Chaos And Earthquakes,Nonpoint,13365,03:45,rock hard rock
1Ibc5RR1a2AzgkfvSJnZsX,MILK,[ALEXANDROS],6565,02:10,rock hard rock
3jUTjCISntIUFL8jnAjzgc,Fallen Leaves,Billy Talent,15241,03:19,rock hard rock
7DnrADDBDIIXw2ZlU5q49W,Dumptruck,Wilson,12896,03:37,rock hard rock
2Vim06YsRb4uJRpbeq6NR6,Hush - 1998 Remaster,Deep Purple,14538,04:26,rock hard rock
26Hu22OnPChPeK3II0J1Tt,Under My Thumb,The Rolling Stones,0,03:42,rock hard rock
2QnpQuh1qFzcn3ajc4OIwv,Let's Spend The Night Together - Stereo Version,The Rolling Stones,0,03:35,rock hard rock
26yRRQ1l9J2jhrCrPp3R1g,Breaking The Law,Motörhead,7269,02:36,rock hard rock
0DzwkXawqzpt0k7jxjfdEf,Black betty,Ram Jam,468,03:56,rock hard rock
6IGTR1a8JdYKWTSOl9rtUx,EYE OF THE TIGER,Survivor,0,04:00,rock hard rock
4xB8DfbPm18bflN7fI5c1w,Stand,Motörhead,2813,03:31,rock hard rock
7goH985cO5l8scNvaYOmT3,Bad Religion,Motörhead,3282,05:02,rock hard rock
76IcyIbm2z4TJ7VjQ1tCkS,Who Are You - Single Edit,The Who,0,04:59,rock hard rock
5VKU0Lh9deNkVq046FVIir,Baba O'Riley - Remixed Version,The Who,0,05:09,rock hard rock
0zPlMUMeYe9GoqN8mzaFst,The Seeker - Edit,The Who,0,03:24,rock hard rock
0GuQcX8wTe8bUZ72ZncR7m,All Along The Watchtower,Jimi Hendrix,1875,03:59,rock hard rock
0x6sp8GeimTiAUVGkp3ZGv,Little Wing,Jimi Hendrix,0,02:25,rock hard rock
0FNbtFy7loRI7jZC7QZETm,Stone Free,Jimi Hendrix,0,03:35,rock hard rock
1s4Ie0cT6P73SRSfh3oyGW,The Number Of The Beast - 1998 Remastered Version,Iron Maiden,2813,04:51,rock hard rock
2pxAohyJptQWTQ5ZRWYijN,The Trooper - 1998 Remastered Version,Iron Maiden,1875,04:10,rock hard rock
6fl9npjIxV6oEFrWqJ6tnp,Anarchy In The UK,Sex Pistols,0,03:32,rock hard rock
5cduio5YcoomK018qKCtsK,Shout At The Devil - International,Mötley Crüe,0,03:15,rock hard rock
7vNgFQlOb4cQMqBh67XkI5,Razamanaz,Nazareth,0,03:49,rock hard rock
4UmehW6tTXGC7HsuIGujMR,Ain't Talkin' 'Bout Love,Van Halen,703,03:46,rock hard rock
06YVA5Ajbk0Kv4ddFSEuBM,You Really Got Me - 2004 Remaster,Van Halen,7269,02:38,rock hard rock
1WbMAxHieH1wOCg5WVav9n,Runnin' with the Devil - 2004 Remaster,Van Halen,5393,03:36,rock hard rock
4FYeIka527pqJV5Jm5EXai,Under Pressure,Queen,234,03:56,rock hard rock
2VXLXoliu0NTVAYE8Jx1QX,Pour Some Sugar On Me - Historia Video Edit,Def Leppard,0,04:52,rock hard rock
1A4nZYL9FOOlOLMZxRAN3y,Rock Rock (Till You Drop),Def Leppard,0,03:55,rock hard rock
3PPJVaa7maBPrYA4OS6gyG,Ziggy Stardust - 1997 Remaster,David Bowie,7503,03:18,rock hard rock
5fCwwY9VFcpQr1JOKsHmPX,Rebel Rebel - 1997 Remaster,David Bowie,8441,04:25,rock hard rock
2Ekzm3AGOE0u3uXy6rhAZY,Spoonman,Soundgarden,0,04:06,rock hard rock
1GuflZBOKGX6uCFXdysSU2,Highway Star - Deep Purple,Megarock Hits,0,06:31,rock hard rock
2q9ZHNJl6oCCci1DwAD45v,Light My Fire - New Stereo Mix Advanced Resolution,The Doors,0,06:58,rock hard rock
7rNzap95cCcOafjFtofpBk,Break On Through [To The Other Side] - New Stereo Mix Advanced Resolution,The Doors,0,02:26,rock hard rock
4Ld00UQYL3aPcK4yOnv0JP,Rainbow In The Dark,Dio,468,04:12,rock hard rock
7vzvx0aTRlmmJtxMq9e7Zv,Don't Talk To Strangers,Dio,234,04:52,rock hard rock
3SNIh3OFpp5twMP0DJHuSE,Long Way Back From Hell,Danzig,0,04:23,rock hard rock
1DLbjtj2CSYt5Y9kJ0mkXE,Let's Get Crazy,Quiet Riot,0,04:07,rock hard rock
56oiTsf5I580TNx3dGVB2m,Slam Dunk (Way To Go!),Quiet Riot,4924,03:25,rock hard rock
37KWuFlX1Huz0kNzciHcAm,Crossroads - Live,Cream,0,04:15,rock hard rock
0NIclV5iB1lE3mjV00ySKV,Love Me Two Times - New Stereo Mix,The Doors,9848,03:15,rock hard rock
3S7hCLF0tbxelnFZMdkn32,Motor City Madhouse - Edit,Ted Nugent,0,04:31,rock hard rock
4DEwVUDlGnVdJhzrb4IEYt,Stormtroopin',Ted Nugent,0,03:09,rock hard rock
3UTItBKzuk2IOqxVu0C2F8,Susie Q - Single Version,Creedence Clearwater Revival,0,04:33,rock hard rock
0usYFHAPoXjEK1UpzwPy0i,Where Eagles Dare - 1998 Remastered Version,Iron Maiden,468,06:10,rock hard rock
5hkgrWxkobGtg30I7DsfVu,Ten Thousand Fists,Disturbed,14772,03:32,rock hard rock
3kMBEnLhExewYVmOD0wGu0,Hail to the King,Avenged Sevenfold,11490,05:04,rock hard rock
58ubvrlEOugu8SunT0qZIv,American Capitalist,Five Finger Death Punch,9379,03:28,rock hard rock
2BqDbaNNOMdxKc6jfJ8O0e,Immortalized,Disturbed,12427,04:17,rock hard rock
4wkKpuC990DwNJBsbVIAPJ,Battle Born,Five Finger Death Punch,12896,03:43,rock hard rock
6RJdYpFQwLyNfDc5FbjkgV,Stricken,Disturbed,16883,04:05,rock hard rock
3cZr1Z832aXANu6a9fifkx,House of the Rising Sun,Five Finger Death Punch,14069,04:07,rock hard rock
3jjU4Pky1ja5J1onU6ei4T,The Vengeful One,Disturbed,15241,04:12,rock hard rock
44NRdYQw7P0GWuiunRv3hr,I Stand Alone,Godsmack,15710,04:06,rock hard rock
6efSwlK3LOlWOeKK9xlUKF,Jekyll and Hyde,Five Finger Death Punch,15241,03:26,rock hard rock
61mWefnWQOLf90gepjOCb3,Duality,Slipknot,17821,04:12,rock hard rock
11Ojp7JniVvwd0gmgvyKkd,Wrong Side of Heaven,Five Finger Death Punch,15710,04:31,rock hard rock
6p2liQLGoDaLXgND68bfVt,Coming Undone,Korn,16648,03:19,rock hard rock
16cRbq0B9cpBivRgXHk4wd,Remember Everything,Five Finger Death Punch,10083,04:38,rock hard rock
0EYOdF5FCkgOJJla8DI2Md,B.Y.O.B.,System Of A Down,17586,04:15,rock hard rock
4BSjvDSi3ZtrSavQqgu6jO,Got Your Six,Five Finger Death Punch,13131,02:58,rock hard rock
2UDumaw7osnyjH7RZ2DLpB,I Am Machine,Three Days Grace,15710,03:20,rock hard rock
5hheGdf1cb4rK0FNiedCfK,The Devil in I,Slipknot,16648,05:42,rock hard rock
4LFBVDJV0xpayUvquQVzhS,Cut the Cord,Shinedown,15710,03:44,rock hard rock
2F6FfZ4w8z3eJpSxPotVO5,Falling Away from Me,Korn,16179,04:30,rock hard rock
1fnULsZuORnAgCFFbM8nTZ,State of My Head,Shinedown,15476,03:25,rock hard rock
36HzhD2hKH5bLYCFUiriO0,My Nemesis,Five Finger Death Punch,12896,03:35,rock hard rock
4Smc57rqnTjKvz56WJaunv,Happy Song,Bring Me The Horizon,13600,03:59,rock hard rock
4YDdWcdzHhLDZ5d1j9nRaJ,Open Your Eyes,Disturbed,12896,03:57,rock hard rock
4FX7dhugVxsKsyC4DgwJyM,Black Honey,Thrice,10786,03:59,rock hard rock
1kdiiFGX1Htx0aVZYaDwEJ,Tears Don't Fall,Bullet For My Valentine,13834,05:48,rock hard rock
6264zKFgXM13JuRBX4MMyD,Mudshovel,Staind,15007,04:42,rock hard rock
14EORgkbXqIx5K4Haucmnb,Absolute Zero,Stone Sour,15945,03:49,rock hard rock
5xgXG5BfCNO6KJrQOHKprg,Tourniquet,Breaking Benjamin,13834,04:09,rock hard rock
1x0AirtLjfVquI0A9iBVep,Getting Away With Murder,Papa Roach,12896,03:11,rock hard rock
0M3adYbGtyRHACP86dey1H,Throne,Bring Me The Horizon,15945,03:11,rock hard rock
1ZjzU4Xb44zj9oH9aYgss6,Soldiers,Otherwise,0,04:01,rock hard rock
3asFGFY3uLjMDmML1p0tYm,Savior,Rise Against,16414,04:02,rock hard rock
03jdl5GTBhKsgB1Yw8mVPh,In Between,Beartooth,15007,03:33,rock hard rock
2MH0yZZSWuPhqGI0u8iTkH,Bury Myself Alive,Downplay,7269,03:24,rock hard rock
4rBJhbvK48X8aoQbgOD71Y,End Of Me,Ashes Remain,12662,02:50,rock hard rock
12AYnMm3c7fuBfqvcXrosi,Reckless,JAXSON GAMBLE,11255,03:16,rock hard rock
7q6BhGVElCaDYQqL3VhO5w,Angels Fall,Breaking Benjamin,468,03:48,rock hard rock
2GV039LpIeFtgTKKIZPrf0,In the Air Tonight,Nonpoint,13834,04:33,rock hard rock
2l83DkKT8v7ghZUiuHV0pw,Love Crime,My Darkest Days,6331,02:58,rock hard rock
7rSERmjAT38lC5QhJ8hnQc,I'm Shipping Up To Boston,Dropkick Murphys,16414,02:33,rock hard rock
5pRElcsPZrgZXkoON2o5Go,Comatose,Skillet,15476,03:50,rock hard rock
7piw04hPQZ1OHZ9Fq9JOXR,Time of Dying,Three Days Grace,15241,03:06,rock hard rock
0AHHDAHFRaT82UVw5fMr1R,Vice Grip,Parkway Drive,13834,04:23,rock hard rock
2iptAVf9jZerlywLwiGhak,Fallen Angel,Three Days Grace,14772,03:06,rock hard rock
6UBJyFbJZChFw57h5LkS3U,Gone Away,Five Finger Death Punch,15241,04:35,rock hard rock
5HOe9xT5P0J5S5wfab48Tx,Duck And Run,3 Doors Down,0,03:50,rock hard rock
5Xz0Aep86l2yafsqCtMcsh,Surprise Surprise,Billy Talent,11958,03:08,rock hard rock
3Xfg7AegXaDLoD5GOUMf2e,My Demons,STARSET,16414,04:48,rock hard rock
6LYY1uIKNhs52KCmmBrLxD,Cradle To The Grave,Five Finger Death Punch,0,03:18,rock hard rock
1cxCqerH9jNz1B6xnlT02y,Good Day To Die,Godsmack,11021,03:55,rock hard rock
6jg3Om6ZBMKlylforWGPEC,War of Change,Thousand Foot Krutch,14772,03:51,rock hard rock
464HG7mt7NNKtKY0Hco8Y8,For You,Staind,12427,03:26,rock hard rock
5BInskLvwqz56ClUpfqdI4,Bring It,Trapt,11958,03:39,rock hard rock
6CqYhhUPJORx1vvdTNc8jv,The Outsider,A Perfect Circle,14772,04:06,rock hard rock
1twBt7aZiy7HWPG025QGuP,Aerials,System Of A Down,2344,03:55,rock hard rock
1D1LnW0mJ46GStJcYzgA6V,So Sick,Arythma,8441,03:11,rock hard rock
